Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
Touch - Love Fixation (Dub),USA,1987,-158.50003051757812,100.2196044921875,29.57148742675781,33.860111236572266,1.338222622871399,12.970884323120115,0.0502346158027648,15.67363739013672,1.9109151363372805,13.65239715576172,-2.871948003768921,8.812843322753906,-4.218448638916016,1991.8948301294452,5006.4697265625,0.0053702206350862,2598.7504364201927,0.05126953125
Touch - Love Fixation (Vocal),USA,1987,-33.495025634765625,65.13169860839844,27.163387298583984,21.637752532958984,7.055853843688965,12.98713207244873,-2.446319818496704,14.561664581298828,-3.880292892456055,13.252187728881836,-4.479066848754883,10.128761291503906,-5.995207786560059,3277.8551269492027,7708.88671875,0.0290298499166965,3172.685710075464,0.1318359375
Touch - Without You (Mix 1),USA,1987,-39.0828742980957,76.10990905761719,16.93796157836914,29.790115356445312,-4.476000308990479,15.77676010131836,-5.81608772277832,16.282665252685547,-8.099457740783691,6.58382511138916,-4.968968391418457,6.630523681640625,-6.692540168762207,2825.7844561697902,6470.7275390625,0.0241349264979362,2847.764409901112,0.12060546875
Toxic Two - Chemical Reaction (Original U.S.A. Mix),USA,1992,-41.43388748168945,41.5205078125,12.727135181427002,41.9875545501709,-0.05038138478994365,26.946009635925293,-1.4657842516899109,16.503605842590332,-0.7576430439949036,15.834920406341553,-3.8329583406448364,10.036011695861816,-3.408457636833191,3402.9523926509455,7030.5908203125,0.02411323133856055,2962.3291974953327,0.12548828125
Toxic Two - Flash Back,USA,1992,-97.02176666259766,82.58172607421875,14.83218765258789,35.77032470703125,4.902523517608643,23.508861541748047,3.1902284622192383,16.116615295410156,-3.869610786437988,13.297334671020508,-3.791518211364746,8.551916122436523,-5.353450775146484,2313.8887792145983,5867.7978515625,0.006800374481827,2770.044936299572,0.05322265625
Toxic Two - Rave Generator,USA,1991,-44.46968650817871,90.77726745605469,-25.69703483581543,24.58840274810791,-4.4277260303497314,2.531814455986023,-1.4330878257751465,20.357295989990234,-2.936591386795044,9.20156478881836,4.6614062786102295,10.153223991394043,-6.162660121917725,2297.120322568087,4608.10546875,0.012679206673055849,2327.7766498219416,0.10302734375
Toxic Two - Trancing Together,USA,1992,-131.85774993896484,78.38723373413086,57.753299713134766,30.076126098632812,19.421571731567383,19.379226684570312,-3.3236653804779057,16.94007968902588,-3.92863667011261,11.210577487945557,-9.629042625427246,5.002925872802734,-7.320743083953857,2557.4830898486325,7170.556640625,0.0071246337611228,3144.1945524473786,0.080078125
Track And Feel Events - Bip-Bop (Get To It),USA,1993,-111.73773193359375,85.37458419799805,0.5430290400981903,26.27399444580078,-6.125499248504639,21.05731964111328,1.4077017307281494,16.568603515625,3.89122474193573,21.140235900878906,7.944873332977295,14.233762741088865,1.8760303258895872,2153.772822581802,5114.1357421875,0.0071560388896614,2460.9498630757603,0.078125
Track And Feel Events - Space And Time (Clear My Mind),USA,1993,-176.7057342529297,102.85839080810547,1.533661663532257,19.45795440673828,-1.1894131302833557,26.835928916931152,3.8500036001205444,15.496794700622559,0.4826372414827347,13.342216491699219,5.184257984161377,12.275390148162842,2.5714893341064453,1716.2433486196383,3972.8759765625,0.00180166959762565,2293.4435408014638,0.0322265625
Track And Feel Events - What's Cumnovame,USA,1993,-223.12095642089844,76.94422912597656,28.257259368896484,32.660972595214844,12.842584609985352,22.37124252319336,4.2335309982299805,17.193525314331055,2.022737503051758,15.001150131225586,1.118864893913269,13.94719696044922,0.1157337427139282,2068.146480369468,5340.234375,0.0023688711225986,2580.2648870127146,0.0556640625
"Track Masters - Come On, Do Anything (Influential Mix)",USA,1992,-202.0074462890625,73.75204467773438,9.9495530128479,33.84959030151367,9.174392700195312,27.724427223205566,4.878122568130493,17.809612274169922,0.7326991856098175,11.878149032592773,-2.764164090156555,9.874107837677002,-2.6943877935409546,2390.377518669916,5464.05029296875,0.0099418028257787,2531.01466388684,0.0751953125
