Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\4Voice - Catching The Scent,Germany,1992,77.38441539372924,24.67721747060981,21.041195196791453,14.926442636559955,12.507176733321684,9.642682834498439,7.529474989407639,8.77016273180018,7.091471978300063,8.878894873234666,7.1300361025614,8.905692629422177,6.4040421454031,541.8533807037467,1439.8416288083297,0.007620600743797864,477.78907486421883,0.027807518263641907
\4Voice - Catching The Scent Of Mystery,Germany,1992,71.22369287397504,32.40847597720924,28.15444553112003,13.534536692455838,11.821169580724924,12.941537634272542,9.08247992213843,10.212895090088365,7.135176417370373,6.786359138503236,7.139858761810877,6.400419814370231,6.460789216071993,809.7008206941325,1614.3739471283404,0.03673324767466726,519.3984965132847,0.06597010811828981
\4Voice - Eternal Spirit (Northern Mix),Germany,1993,84.7416349685784,32.74727366565072,23.934974458994922,15.936542351947239,12.47311960101934,11.123607982691608,11.011459799197196,9.946508367015351,8.658240480813511,7.713411783875462,7.861378669600376,8.28791335582861,8.299071034983541,650.9726636962357,1898.4296184672346,0.010708499908249312,558.9413337572989,0.03288596563819938
\4Voice - Eternal Spirit (Southern Mix),Germany,1993,73.08335996932497,31.223417459145303,21.878490197877802,13.230177246683553,10.763384568850796,9.362080472674519,10.045934181648848,9.384001723161955,8.374826271748942,7.670346097470712,7.368262717854239,7.533159984266346,8.221940931610794,648.7650612687103,1766.2039676258548,0.01181745857816169,473.8485463197586,0.03631677943392785
\4Voice - Fairlight 1,Germany,1993,77.98916710208948,29.090964020102177,20.290755967425024,13.419586947259734,9.343991022690517,9.219779597468703,9.662244263724391,8.856873460063717,9.272028647009265,9.097855081139526,8.117961579692636,6.993772315492706,8.12552880071565,566.258931735896,1624.3620905287294,0.003854011125680276,521.4354240223591,0.026212177390424002
\4Voice - Fairlight 2,Germany,1993,99.37244632040473,28.102616123248577,20.002319762026254,14.65355334031566,9.601188904038867,10.384708162786525,9.78964686772438,8.500832427636285,10.199187660311805,9.792599177518452,8.718600900742715,6.2106787415557605,8.353488136726988,555.3470710990356,1453.280884663486,0.003525522136343602,431.91016282437914,0.03155621098780902
\4Voice - Fairlight 3,Germany,1993,76.68976741926755,27.243294645218167,18.099654695719735,13.266315513960059,8.299960091056567,7.697887322178084,9.107682757641719,7.957981503651461,8.51586587327635,8.066990414766227,8.1679005003203,6.76510104011042,8.222273992111932,601.0818095923629,1662.7820217427582,0.004851554088997708,504.7555946236567,0.02299969335591716
\4Voice - Join Us On Our Way To The Final Frontier,Germany,1993,95.1036349223248,43.5003928570863,22.620332458626553,13.16868756281423,14.2620921062533,11.297458832803821,8.742099191184435,10.656009085973155,10.105682128645018,10.944837354063662,7.288483823583652,8.63753584861781,8.10141286294101,1133.1510356888302,2174.9586532886074,0.039833863893270496,662.8435184175254,0.10598299079739537
\4Voice - Light,Germany,1993,91.74475065964405,29.39248174868516,33.371402201928255,16.212794043882745,14.490636622297117,9.997503369805875,12.126352202095047,8.107897188926605,9.68213571176608,8.298659991569835,7.995284814678659,7.195993284106527,8.051426396219522,670.4052000864397,1528.756233978006,0.010995001300921268,466.9862075776549,0.05292590034849764
\4Voice - Move #2,Germany,1993,51.38101105577056,23.84148986663878,18.87680794254177,12.312457361636454,9.620325874731002,8.59498611782619,7.119853266701614,6.314882019465763,5.763000031940179,5.695663987924391,4.920694659788932,5.10379620970906,4.807180144818129,797.5004360676917,1304.604728590554,0.04287888849240248,320.4470784823063,0.07939999310574354
